,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
44,47.345083,-122.308237,7-Eleven,47.3437364286243,-122.301933020353,"{'id': '4d954b0ea243a5684a65b473', 'name': 'Convenience Store', 'pluralName': 'Convenience Stores', 'shortName': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}, 'primary': True}"
45,47.345083,-122.308237,35th Avenue,47.34393695748942,-122.31255824129035,"{'id': '4bf58dd8d48988d1f1941735', 'name': 'Board Shop', 'pluralName': 'Board Shops', 'shortName': 'Board Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/surfspot_', 'suffix': '.png'}, 'primary': True}"
46,47.29055,-122.348449,The Tiki Bar,47.289202395422784,-122.34876426662785,"{'id': '4bf58dd8d48988d11e941735', 'name': 'Cocktail Bar', 'pluralName': 'Cocktail Bars', 'shortName': 'Cocktail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}, 'primary': True}"
47,47.29055,-122.348449,Mt Si Trailhead Parking Lot,47.29159635,-122.35281685,"{'id': '4c38df4de52ce0d596b336e1', 'name': 'Parking', 'pluralName': 'Parking', 'shortName': 'Parking', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/parking_', 'suffix': '.png'}, 'primary': True}"
48,47.251707,-122.458556,Peterson Bros. 1111,47.2519856547511,-122.4522413293702,"{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}"
49,47.251707,-122.458556,Phở King,47.25224982456485,-122.45202007407525,"{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}"
50,47.251707,-122.458556,Le Donut,47.251768,-122.455757,"{'id': '4bf58dd8d48988d148941735', 'name': 'Donut Shop', 'pluralName': 'Donut Shops', 'shortName': 'Donuts', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/donuts_', 'suffix': '.png'}, 'primary': True}"
51,47.251707,-122.458556,Subway,47.251582,-122.45204199999999,"{'id': '4bf58dd8d48988d1c5941735', 'name': 'Sandwich Place', 'pluralName': 'Sandwich Places', 'shortName': 'Sandwiches', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}"
52,47.251707,-122.458556,Broken Spoke,47.252410999999995,-122.45222,"{'id': '4bf58dd8d48988d11b941735', 'name': 'Pub', 'pluralName': 'Pubs', 'shortName': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}"
53,47.251707,-122.458556,Jim's Home Plate Tavern,47.250458996992634,-122.46325661106158,"{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}"
54,47.251707,-122.458556,Red Elm Cafe,47.25172,-122.452262,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}"
55,47.664058000000004,-122.27544499999999,City People Sandpoint True Value,47.66817546761758,-122.27608982041204,"{'id': '4bf58dd8d48988d112951735', 'name': 'Hardware Store', 'pluralName': 'Hardware Stores', 'shortName': 'Hardware', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/hardware_', 'suffix': '.png'}, 'primary': True}"
56,47.664058000000004,-122.27544499999999,Sand Point Grill,47.66825054000523,-122.27670052097315,"{'id': '4bf58dd8d48988d14e941735', 'name': 'American Restaurant', 'pluralName': 'American Restaurants', 'shortName': 'American', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}"
57,47.664058000000004,-122.27544499999999,Chase Bank,47.668038,-122.274345,"{'id': '4bf58dd8d48988d10a951735', 'name': 'Bank', 'pluralName': 'Banks', 'shortName': 'Bank', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/financial_', 'suffix': '.png'}, 'primary': True}"
58,47.664058000000004,-122.27544499999999,Children's Ocean Cafe,47.662563933061065,-122.28078030698619,"{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}"
59,47.664058000000004,-122.27544499999999,Gretchen's Place,47.66833132985357,-122.27600162833933,"{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}"
60,47.664058000000004,-122.27544499999999,Children's Whale Pharmacy,47.662312485368155,-122.28080090719611,"{'id': '4bf58dd8d48988d10f951735', 'name': 'Pharmacy', 'pluralName': 'Pharmacies', 'shortName': 'Pharmacy', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_', 'suffix': '.png'}, 'primary': True}"
61,47.664058000000004,-122.27544499999999,Ocean Pharmacy,47.66214263475028,-122.28068063089952,"{'id': '4bf58dd8d48988d10f951735', 'name': 'Pharmacy', 'pluralName': 'Pharmacies', 'shortName': 'Pharmacy', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_', 'suffix': '.png'}, 'primary': True}"
62,47.664058000000004,-122.27544499999999,Violette Salon & Beauty Bar,47.66804332931994,-122.27660803629529,"{'id': '52f2ab2ebcbc57f1066b8b3c', 'name': 'Massage Studio', 'pluralName': 'Massage Studios', 'shortName': 'Massage Studio', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/spa_', 'suffix': '.png'}, 'primary': True}"
63,47.664058000000004,-122.27544499999999,Katterman's Sand Point Pharmacy,47.668082,-122.276471,"{'id': '4bf58dd8d48988d10f951735', 'name': 'Pharmacy', 'pluralName': 'Pharmacies', 'shortName': 'Pharmacy', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_', 'suffix': '.png'}, 'primary': True}"
64,47.664058000000004,-122.27544499999999,Windermere Cleaners,47.66813,-122.277018,"{'id': '52f2ab2ebcbc57f1066b8b1d', 'name': 'Dry Cleaner', 'pluralName': 'Dry Cleaners', 'shortName': 'Dry Cleaner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/drycleaner_', 'suffix': '.png'}, 'primary': True}"
