,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
428,47.6935,-122.352,Chase Bank,47.690782,-122.354985,"{'id': '4bf58dd8d48988d10a951735', 'name': 'Bank', 'pluralName': 'Banks', 'shortName': 'Bank', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/financial_', 'suffix': '.png'}, 'primary': True}"
429,47.6935,-122.352,Half Price Books Warehouse,47.696784333012424,-122.35524096621992,"{'id': '52f2ab2ebcbc57f1066b8b30', 'name': 'Used Bookstore', 'pluralName': 'Used Bookstores', 'shortName': 'Used Bookstore', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bookstore_', 'suffix': '.png'}, 'primary': True}"
430,47.6935,-122.352,Luxe Lighting Company,47.689836803393185,-122.35532601313585,"{'id': '4bf58dd8d48988d1f8941735', 'name': 'Furniture / Home Store', 'pluralName': 'Furniture / Home Stores', 'shortName': 'Furniture / Home', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/furniture_', 'suffix': '.png'}, 'primary': True}"
431,47.6239,-122.023,Illahee Park,47.621405300746986,-122.02489047894079,"{'id': '4bf58dd8d48988d1e7941735', 'name': 'Playground', 'pluralName': 'Playgrounds', 'shortName': 'Playground', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}, 'primary': True}"
432,47.5846,-122.16799999999999,West Coast Armory Indoor Range,47.58209306624724,-122.1637754053456,"{'id': '52e81612bcbc57f1066b7a11', 'name': 'Gun Range', 'pluralName': 'Gun Ranges', 'shortName': 'Gun Range', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/gun_', 'suffix': '.png'}, 'primary': True}"
433,47.5846,-122.16799999999999,Seattle Humane Society,47.581021844584264,-122.16407374273118,"{'id': '4e52d2d203646f7c19daa8ae', 'name': 'Animal Shelter', 'pluralName': 'Animal Shelters', 'shortName': 'Animal Shelter', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/animalshelter_', 'suffix': '.png'}, 'primary': True}"
434,47.5846,-122.16799999999999,King Country Metro Bus Stop #555,47.5812190594505,-122.17094712289234,"{'id': '4bf58dd8d48988d1fe931735', 'name': 'Bus Station', 'pluralName': 'Bus Stations', 'shortName': 'Bus Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}"
435,47.6969,-122.02600000000001,Starbucks,47.698862,-122.026031,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}"
436,47.6969,-122.02600000000001,MOD Pizza,47.6991828,-122.02794174,"{'id': '4bf58dd8d48988d1ca941735', 'name': 'Pizza Place', 'pluralName': 'Pizza Places', 'shortName': 'Pizza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True}"
437,47.6969,-122.02600000000001,Silver Spoon Thai Restaurant,47.69969101560979,-122.02422940148216,"{'id': '4bf58dd8d48988d149941735', 'name': 'Thai Restaurant', 'pluralName': 'Thai Restaurants', 'shortName': 'Thai', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}, 'primary': True}"
438,47.6969,-122.02600000000001,Three Lions Pub Novelty Hill,47.700022099838705,-122.02434508322112,"{'id': '4bf58dd8d48988d11b941735', 'name': 'Pub', 'pluralName': 'Pubs', 'shortName': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}"
439,47.6969,-122.02600000000001,Anytime Fitness,47.6992,-122.02778,"{'id': '4bf58dd8d48988d175941735', 'name': 'Gym / Fitness Center', 'pluralName': 'Gyms or Fitness Centers', 'shortName': 'Gym / Fitness', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/gym_', 'suffix': '.png'}, 'primary': True}"
440,47.6969,-122.02600000000001,Great Clips,47.69901723114375,-122.02502444386482,"{'id': '4bf58dd8d48988d110951735', 'name': 'Salon / Barbershop', 'pluralName': 'Salons / Barbershops', 'shortName': 'Salon / Barbershop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}, 'primary': True}"
441,47.6969,-122.02600000000001,Papa Murphy's,47.69915692255882,-122.02514554163575,"{'id': '4bf58dd8d48988d1ca941735', 'name': 'Pizza Place', 'pluralName': 'Pizza Places', 'shortName': 'Pizza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True}"
442,47.6969,-122.02600000000001,The UPS Store,47.699086,-122.024772,"{'id': '52f2ab2ebcbc57f1066b8b1f', 'name': 'Shipping Store', 'pluralName': 'Shipping Stores', 'shortName': 'Shipping Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}, 'primary': True}"
443,47.6969,-122.02600000000001,QFC,47.6988089,-122.0261269,"{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}"
444,47.6969,-122.02600000000001,Redbox,47.700146,-122.026013,"{'id': '4bf58dd8d48988d126951735', 'name': 'Video Store', 'pluralName': 'Video Stores', 'shortName': 'Video Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/video_', 'suffix': '.png'}, 'primary': True}"
445,47.6969,-122.02600000000001,Jalisco,47.699036,-122.02512,"{'id': '4bf58dd8d48988d1c1941735', 'name': 'Mexican Restaurant', 'pluralName': 'Mexican Restaurants', 'shortName': 'Mexican', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}, 'primary': True}"
446,47.6969,-122.02600000000001,Ultra Spa,47.699086,-122.024772,"{'id': '4bf58dd8d48988d1ed941735', 'name': 'Spa', 'pluralName': 'Spas', 'shortName': 'Spa', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/spa_', 'suffix': '.png'}, 'primary': True}"
447,47.6969,-122.02600000000001,Redmond Ridge,47.69983020735259,-122.02553554317525,"{'id': '4bf58dd8d48988d164941735', 'name': 'Plaza', 'pluralName': 'Plazas', 'shortName': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}, 'primary': True}"
448,47.6969,-122.02600000000001,Facelogic,47.69982576370239,-122.024816,"{'id': '4bf58dd8d48988d10c951735', 'name': 'Cosmetics Shop', 'pluralName': 'Cosmetics Shops', 'shortName': 'Cosmetics', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_', 'suffix': '.png'}, 'primary': True}"
449,47.6969,-122.02600000000001,Coyote Creek Pizza,47.69994805098348,-122.02453618274201,"{'id': '4bf58dd8d48988d1ca941735', 'name': 'Pizza Place', 'pluralName': 'Pizza Places', 'shortName': 'Pizza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True}"
450,47.6969,-122.02600000000001,Miyako's Teriyaki and Wok,47.699871,-122.02411399999998,"{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}"
451,47.6969,-122.02600000000001,McDonald's,47.69995976364999,-122.02538197431416,"{'id': '4bf58dd8d48988d16e941735', 'name': 'Fast Food Restaurant', 'pluralName': 'Fast Food Restaurants', 'shortName': 'Fast Food', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}, 'primary': True}"
452,47.6969,-122.02600000000001,Vertex Arena,47.693649,-122.02887,"{'id': '5744ccdfe4b0c0459246b4b5', 'name': 'Indoor Play Area', 'pluralName': 'Indoor Play Areas', 'shortName': 'Indoor Play Area', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}, 'primary': True}"
453,47.505,-122.259,Dungeon Of Spirits,47.50640106201172,-122.26278686523438,"{'id': '4bf58dd8d48988d121941735', 'name': 'Lounge', 'pluralName': 'Lounges', 'shortName': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}, 'primary': True}"
